Year,CAUSE_OF_DEATH,UNIT_MEASURE,Value
2004,diseases_of_the_digestive,Broj,22.0
2004,diseases_of_the_skin,Broj,0.286309214
2004,diseases_of_the_genitourinary,Broj,12.15512754
2004,certain_conditions_originating,Broj,4.242581989
2004,congenital_malformations_deformations,Broj,1.093180635
2004,symptoms_signs_and_abnormal,Broj,70.87454451
2004,injuries_poisoning_and_consequences,Broj,23.94586153
2004,external_causes_of_mortality,Broj,7.105674128
2004,factors_influencing_health_status,Broj,0.02602811
2004,unknown,Broj,31.49401353
2005,estimated_number_of_population,Broj,3843000.0
2005,neoplasms,Broj,163.0
2005,diseases_of_the_circulatory,Broj,466.0
2005,diseases_of_the_respiratory,Broj,32.31850117
2005,diseases_of_the_digestive,Broj,21.0
2005,symptoms_signs_and_abnormal,Broj,62.29508197
2005,injuries_poisoning_and_consequences,Broj,24.7723133
2005,estimated_number_of_population,Broj,159.0
2005,neoplasms,Broj,3.14
2005,diseases_of_the_circulatory,Broj,10.192
2005,diseases_of_the_respiratory,Broj,512.0
2005,diseases_of_the_digestive,Broj,390.0
2005,symptoms_signs_and_abnormal,Broj,62.3
2005,injuries_poisoning_and_consequences,Broj,24.77
2006,estimated_number_of_population,Broj,3843000.0
2006,infectious_and_parasitic,Broj,6.167056987
2006,neoplasms,Broj,163.0
2006,diseases_of_the_blood,Broj,0.52042675
2006,endocrine_metabolic_and_nutritional,Broj,40.0
2006,mental_and_behavioural_disorders,Broj,3.070517825
2006,diseases_of_the_nervous,Broj,8.0
2006,diseases_of_the_eye,Broj,0.026021337
2006,diseases_of_the_circulatory,Broj,442.0
2006,diseases_of_the_respiratory,Broj,29.45615405
2006,diseases_of_the_digestive,Broj,21.0
2006,diseases_of_the_skin,Broj,0.286234712
2006,diseases_of_the_genitourinary,Broj,14.23367161
2006,certain_conditions_originating,Broj,4.813947437
2006,congenital_malformations_deformations,Broj,1.4571949
2006,symptoms_signs_and_abnormal,Broj,71.40255009
2006,injuries_poisoning_and_consequences,Broj,26.46370023
2006,external_causes_of_mortality,Broj,5.516523549
2006,factors_influencing_health_status,Broj,0.026021337
2006,unknown,Broj,27.08821233
2007,estimated_number_of_population,Broj,3842000.0
2007,infectious_and_parasitic,Broj,6.50702759
2007,neoplasms,Broj,175.0
2007,diseases_of_the_blood,Broj,1.405517959
2007,endocrine_metabolic_and_nutritional,Broj,41.0
2007,mental_and_behavioural_disorders,Broj,4.216553878
2007,diseases_of_the_nervous,Broj,8.0
2007,diseases_of_the_eye,Broj,0.02602811
2007,diseases_of_the_circulatory,Broj,482.0
2007,diseases_of_the_respiratory,Broj,29.80218636
2007,diseases_of_the_digestive,Broj,24.0
2007,diseases_of_the_skin,Broj,0.260281104
2007,diseases_of_the_musculoskeletal,Broj,1.0
2007,diseases_of_the_genitourinary,Broj,14.52368558
2007,certain_conditions_originating,Broj,3.461738678
2007,congenital_malformations_deformations,Broj,1.405517959
2007,symptoms_signs_and_abnormal,Broj,57.75637689
2007,injuries_poisoning_and_consequences,Broj,26.80895367
2007,external_causes_of_mortality,Broj,6.949505466
2007,unknown,Broj,28.00624675
2008,estimated_number_of_population,Broj,3842000.0
2008,infectious_and_parasitic,Broj,7.157730349
2008,neoplasms,Broj,175.0
2008,diseases_of_the_blood,Broj,0.963040083
2008,endocrine_metabolic_and_nutritional,Broj,41.0
2008,mental_and_behavioural_disorders,Broj,4.398750651
2008,diseases_of_the_nervous,Broj,7.0
2008,diseases_of_the_eye,Broj,0.02602811
2008,diseases_of_the_circulatory,Broj,468.0
2008,diseases_of_the_respiratory,Broj,26.93909422
2008,diseases_of_the_digestive,Broj,22.0
2008,diseases_of_the_skin,Broj,0.260281104
2008,diseases_of_the_musculoskeletal,Broj,1.0
2008,diseases_of_the_genitourinary,Broj,14.86205102
2008,certain_conditions_originating,Broj,3.539823009
2008,congenital_malformations_deformations,Broj,1.587714732
2008,symptoms_signs_and_abnormal,Broj,52.78500781
2008,injuries_poisoning_and_consequences,Broj,31.23373243
2008,external_causes_of_mortality,Broj,0.052056221
2008,unknown,Broj,27.04320666
2009,estimated_number_of_population,Broj,3843000.0
2009,infectious_and_parasitic,Broj,7.468123862
2009,neoplasms,Broj,181.0
2009,diseases_of_the_blood,Broj,1.066874837
2009,endocrine_metabolic_and_nutritional,Broj,52.0
2009,mental_and_behavioural_disorders,Broj,4.970075462
2009,diseases_of_the_nervous,Broj,8.0
2009,diseases_of_the_circulatory,Broj,476.0
2009,diseases_of_the_respiratory,Broj,29.48217538
2009,diseases_of_the_digestive,Broj,24.0
2009,diseases_of_the_skin,Broj,0.234192037
2009,diseases_of_the_musculoskeletal,Broj,1.0
2009,diseases_of_the_genitourinary,Broj,15.30054645
2009,certain_conditions_originating,Broj,3.7470726
2009,congenital_malformations_deformations,Broj,1.587301587
2009,symptoms_signs_and_abnormal,Broj,51.65235493
2009,injuries_poisoning_and_consequences,Broj,32.6827999
2009,external_causes_of_mortality,Broj,0.052042675
2009,factors_influencing_health_status,Broj,0.052042675
2009,unknown,Broj,16.91386937
2010,estimated_number_of_population,Broj,3843000.0
2010,infectious_and_parasitic,Broj,7.416081187
2010,neoplasms,Broj,181.0
2010,diseases_of_the_blood,Broj,1.170960187
2010,endocrine_metabolic_and_nutritional,Broj,50.0
2010,mental_and_behavioural_disorders,Broj,4.449648712
2010,diseases_of_the_nervous,Broj,9.0
2010,diseases_of_the_eye,Broj,0.052042675
2010,diseases_of_the_circulatory,Broj,489.0
2010,diseases_of_the_respiratory,Broj,29.79443143
2010,diseases_of_the_digestive,Broj,24.0
2010,diseases_of_the_skin,Broj,0.364298725
2010,diseases_of_the_musculoskeletal,Broj,1.0
2010,diseases_of_the_genitourinary,Broj,15.01431174
2010,certain_conditions_originating,Broj,3.590944575
2010,congenital_malformations_deformations,Broj,1.639344262
2010,symptoms_signs_and_abnormal,Broj,49.85688264
2010,injuries_poisoning_and_consequences,Broj,29.06583398
2010,external_causes_of_mortality,Broj,0.390320062
2010,unknown,Broj,16.60161332
2011,estimated_number_of_population,Broj,3840000.0
2011,infectious_and_parasitic,Broj,7.760416667
2011,neoplasms,Broj,188.0
2011,diseases_of_the_blood,Broj,1.536458333
2011,endocrine_metabolic_and_nutritional,Broj,51.0
2011,mental_and_behavioural_disorders,Broj,4.192708333
2011,diseases_of_the_nervous,Broj,11.0
2011,diseases_of_the_circulatory,Broj,481.0
2011,diseases_of_the_respiratory,Broj,33.359375
2011,diseases_of_the_digestive,Broj,23.0
2011,diseases_of_the_skin,Broj,0.3125
2011,diseases_of_the_musculoskeletal,Broj,1.0
2011,diseases_of_the_genitourinary,Broj,14.34895833
2011,certain_conditions_originating,Broj,3.072916667
2011,congenital_malformations_deformations,Broj,1.510416667
2011,symptoms_signs_and_abnormal,Broj,43.359375
2011,injuries_poisoning_and_consequences,Broj,30.26041667
2011,external_causes_of_mortality,Broj,0.364583333
2011,factors_influencing_health_status,Broj,0.026041667
2011,unknown,Broj,18.09895833
2012,estimated_number_of_population,Broj,3836000.0
2012,infectious_and_parasitic,Broj,8.967674661
2012,neoplasms,Broj,198.0
2012,diseases_of_the_blood,Broj,1.225234619
2012,endocrine_metabolic_and_nutritional,Broj,50.0
2012,mental_and_behavioural_disorders,Broj,4.17101147
2012,diseases_of_the_nervous,Broj,11.0
2012,diseases_of_the_eye,Broj,0.026068822
2012,diseases_of_the_circulatory,Broj,502.0
2012,diseases_of_the_respiratory,Broj,33.00312826
2012,diseases_of_the_digestive,Broj,25.0
2012,diseases_of_the_skin,Broj,0.338894682
2012,diseases_of_the_musculoskeletal,Broj,1.0
2012,diseases_of_the_genitourinary,Broj,15.66736184
2012,certain_conditions_originating,Broj,2.893639208
2012,congenital_malformations_deformations,Broj,1.042752868
2012,symptoms_signs_and_abnormal,Broj,31.46506778
2012,injuries_poisoning_and_consequences,Broj,27.81543274
2012,unknown,Broj,19.29092805
2013,estimated_number_of_population,Broj,3531000.0
2013,infectious_and_parasitic,Broj,7.58991787
2013,neoplasms,Broj,213.0
2013,diseases_of_the_blood,Broj,1.416029453
2013,endocrine_metabolic_and_nutritional,Broj,56.0
2013,mental_and_behavioural_disorders,Broj,5.437553101
2013,diseases_of_the_nervous,Broj,11.0
2013,diseases_of_the_circulatory,Broj,515.0
2013,diseases_of_the_respiratory,Broj,40.44180119
2013,diseases_of_the_digestive,Broj,27.0
2013,diseases_of_the_skin,Broj,0.877938261
2013,diseases_of_the_musculoskeletal,Broj,2.0
2013,diseases_of_the_genitourinary,Broj,16.45426225
2013,certain_conditions_originating,Broj,2.860379496
2013,congenital_malformations_deformations,Broj,1.076182385
2013,symptoms_signs_and_abnormal,Broj,59.67148117
2013,injuries_poisoning_and_consequences,Broj,29.00028321
2013,external_causes_of_mortality,Broj,0.113282356
2013,unknown,Broj,22.14670065
2014,estimated_number_of_population,Broj,3526000.0
2014,infectious_and_parasitic,Broj,8.252977879
2014,neoplasms,Broj,222.0
2014,diseases_of_the_blood,Broj,1.191151446
2014,endocrine_metabolic_and_nutritional,Broj,64.0
2014,mental_and_behavioural_disorders,Broj,6.381168463
2014,diseases_of_the_nervous,Broj,11.0
2014,diseases_of_the_eye,Broj,0.170164492
2014,diseases_of_the_circulatory,Broj,509.0
2014,diseases_of_the_respiratory,Broj,39.96029495
2014,diseases_of_the_digestive,Broj,27.0
2014,diseases_of_the_skin,Broj,0.907543959
2014,diseases_of_the_musculoskeletal,Broj,2.0
2014,diseases_of_the_genitourinary,Broj,15.20136132
2014,certain_conditions_originating,Broj,2.410663642
2014,congenital_malformations_deformations,Broj,1.389676687
2014,symptoms_signs_and_abnormal,Broj,63.55643789
2014,injuries_poisoning_and_consequences,Broj,29.26829268
2014,external_causes_of_mortality,Broj,0.482132728
2014,factors_influencing_health_status,Broj,0.028360749
2014,unknown,Broj,16.73284175
2015,estimated_number_of_population,Broj,3518000.0
2015,infectious_and_parasitic,Broj,10.5173394
2015,neoplasms,Broj,226.0
2015,diseases_of_the_blood,Broj,1.563388289
2015,endocrine_metabolic_and_nutritional,Broj,58.0
2015,mental_and_behavioural_disorders,Broj,5.343945424
2015,diseases_of_the_nervous,Broj,13.0
2015,diseases_of_the_eye,Broj,0.028425242
2015,diseases_of_the_circulatory,Broj,560.0
2015,diseases_of_the_respiratory,Broj,48.83456509
2015,diseases_of_the_digestive,Broj,28.0
2015,diseases_of_the_skin,Broj,1.193860148
2015,diseases_of_the_musculoskeletal,Broj,2.0
2015,diseases_of_the_genitourinary,Broj,19.44286526
2015,certain_conditions_originating,Broj,3.581580443
2015,congenital_malformations_deformations,Broj,0.88118249
2015,symptoms_signs_and_abnormal,Broj,59.63615691
2015,injuries_poisoning_and_consequences,Broj,31.3530415
2015,external_causes_of_mortality,Broj,0.227401933
2015,unknown,Broj,15.37805571
2016,estimated_number_of_population,Broj,3511000.0
2016,infectious_and_parasitic,Broj,11.73454856
2016,neoplasms,Broj,221.0
2016,diseases_of_the_blood,Broj,1.538023355
2016,endocrine_metabolic_and_nutritional,Broj,56.0
2016,mental_and_behavioural_disorders,Broj,6.436912561
2016,diseases_of_the_nervous,Broj,11.0
2016,diseases_of_the_eye,Broj,0.227855312
2016,diseases_of_the_circulatory,Broj,540.0
2016,diseases_of_the_respiratory,Broj,42.3526061
2016,diseases_of_the_digestive,Broj,31.0
2016,diseases_of_the_skin,Broj,0.996866989
2016,diseases_of_the_musculoskeletal,Broj,1.0
2016,diseases_of_the_genitourinary,Broj,19.82341213
2016,certain_conditions_originating,Broj,3.332383936
2016,congenital_malformations_deformations,Broj,0.455710624
2016,symptoms_signs_and_abnormal,Broj,49.27371119
2016,injuries_poisoning_and_consequences,Broj,29.62119054
2016,external_causes_of_mortality,Broj,0.398746796
2016,unknown,Broj,15.52264312
2017,estimated_number_of_population,Broj,3504000.0
2017,infectious_and_parasitic,Broj,11.27283105
2017,neoplasms,Broj,232.0
2017,diseases_of_the_blood,Broj,1.969178082
2017,endocrine_metabolic_and_nutritional,Broj,62.0
2017,mental_and_behavioural_disorders,Broj,7.562785388
2017,diseases_of_the_nervous,Broj,11.0
2017,diseases_of_the_eye,Broj,0.142694064
2017,diseases_of_the_circulatory,Broj,548.0
2017,diseases_of_the_respiratory,Broj,45.06278539
2017,diseases_of_the_digestive,Broj,29.0
2017,diseases_of_the_skin,Broj,1.255707763
2017,diseases_of_the_musculoskeletal,Broj,1.0
2017,diseases_of_the_genitourinary,Broj,16.75228311
2017,certain_conditions_originating,Broj,3.881278539
2017,congenital_malformations_deformations,Broj,0.770547945
2017,symptoms_signs_and_abnormal,Broj,65.46803653
2017,injuries_poisoning_and_consequences,Broj,30.45091324
2017,external_causes_of_mortality,Broj,0.428082192
2017,unknown,Broj,15.69634703
2018,estimated_number_of_population,Broj,3496000.0
2018,infectious_and_parasitic,Broj,12.67162471
2018,neoplasms,Broj,225.0
2018,diseases_of_the_blood,Broj,2.059496568
2018,endocrine_metabolic_and_nutritional,Broj,60.0
2018,mental_and_behavioural_disorders,Broj,6.750572082
2018,diseases_of_the_nervous,Broj,10.0
2018,diseases_of_the_circulatory,Broj,538.0
2018,diseases_of_the_respiratory,Broj,53.08924485
2018,diseases_of_the_digestive,Broj,30.0
2018,diseases_of_the_skin,Broj,1.14416476
2018,diseases_of_the_musculoskeletal,Broj,2.0
2018,diseases_of_the_genitourinary,Broj,18.04919908
2018,certain_conditions_originating,Broj,3.832951945
2018,congenital_malformations_deformations,Broj,0.743707094
2018,symptoms_signs_and_abnormal,Broj,73.82723112
2018,injuries_poisoning_and_consequences,Broj,29.03318078
2018,external_causes_of_mortality,Broj,0.314645309
2018,factors_influencing_health_status,Broj,0.028604119
2018,unknown,Broj,13.44393593
